% Age (Ma)         ecc            prec           obl
  -18885.000       0.028551      -0.018484       0.407060
  -18880.000       0.029436       0.016951       0.417876
  -18875.000       0.030398       0.028535       0.421938
  -18870.000       0.031489      -0.003060       0.417016
  -18865.000       0.032556      -0.032252       0.405433
  -18860.000       0.033773      -0.011318       0.393509
  -18855.000       0.035181       0.030503       0.388797
  -18850.000       0.036931       0.023633       0.394638
  -18845.000       0.038852      -0.024740       0.406841
  -18840.000       0.040956      -0.036164       0.417112
  -18835.000       0.042910       0.012139       0.419149
  -18830.000       0.044513       0.044268       0.412197
  -18825.000       0.045479       0.001908       0.401100
  -18820.000       0.045736      -0.045186       0.393346
  -18815.000       0.045012      -0.011494       0.393931
  -18810.000       0.043394       0.040329       0.401711
  -18805.000       0.040844       0.020680       0.411109
  -18800.000       0.037672      -0.028377       0.416588
  -18795.000       0.034183      -0.027489       0.415521
  -18790.000       0.030922       0.011886       0.408553
  -18785.000       0.028120       0.027876       0.399197
  -18780.000       0.026366       0.003896       0.392388
  -18775.000       0.025726      -0.023375       0.392219
  -18770.000       0.026299      -0.017144       0.399782
  -18765.000       0.027624       0.015270       0.411464
  -18760.000       0.029403       0.027963       0.420576
  -18755.000       0.031113      -0.001687       0.421574
  -18750.000       0.032826      -0.032276       0.412933
  -18745.000       0.034357      -0.012718       0.398827
  -18740.000       0.035794       0.030854       0.387886
  -18735.000       0.037020       0.022586       0.387624
  -18730.000       0.038041      -0.026936       0.398148
  -18725.000       0.038623      -0.030999       0.412025
  -18720.000       0.038781       0.017742       0.420726
  -18715.000       0.038262       0.036370       0.420102
  -18710.000       0.037000      -0.006606       0.411699
  -18705.000       0.034838      -0.034740       0.401028
  -18700.000       0.031767      -0.000169       0.393963
  -18695.000       0.027724       0.027642       0.393562
  -18690.000       0.022976       0.003785       0.398871
  -18685.000       0.017756      -0.017026       0.406595
  -18680.000       0.012339      -0.005785       0.413053
  -18675.000       0.007172       0.004563       0.415231
  -18670.000       0.004543       0.004285       0.411961
  -18665.000       0.007188       0.006844       0.404355
  -18660.000       0.011427       0.000157       0.396583
  -18655.000       0.015255      -0.015049       0.394201
  -18650.000       0.018431      -0.004996       0.399622
  -18645.000       0.020699       0.019163       0.409583
  -18640.000       0.022276       0.011007       0.417026
  -18635.000       0.023053      -0.018311       0.416456
  -18630.000       0.023206      -0.016341       0.407814
  -18625.000       0.022643       0.014484       0.396667
  -18620.000       0.021556       0.017493       0.391071
  -18615.000       0.019918      -0.010651       0.395022
  -18610.000       0.017766      -0.015637       0.405286
  -18605.000       0.015044       0.006212       0.414733
  -18600.000       0.011810       0.010955       0.418077
  -18595.000       0.008256      -0.003573       0.414620
  -18590.000       0.004918      -0.003279       0.407003
  -18585.000       0.004846       0.004651       0.399158
  -18580.000       0.008781      -0.006210       0.394242
  -18575.000       0.013747      -0.008220       0.393925
  -18570.000       0.018767       0.015585       0.398751
  -18565.000       0.023521       0.013227       0.407200
  -18560.000       0.027723      -0.022216       0.415685
  -18555.000       0.031076      -0.020273       0.419445
  -18550.000       0.033545       0.023703       0.415369
  -18545.000       0.034945       0.026398       0.404888
  -18540.000       0.035267      -0.021648       0.394061
  -18535.000       0.034356      -0.027993       0.390502
  -18530.000       0.032617       0.017310       0.396741
  -18525.000       0.030078       0.026940       0.407740
  -18520.000       0.026958      -0.008336       0.415605
  -18515.000       0.023207      -0.023005       0.415683
  -18510.000       0.019305      -0.001581       0.409349
  -18505.000       0.015547       0.014640       0.401937
  -18500.000       0.012432       0.008173       0.398524
  -18495.000       0.010811      -0.003515       0.400151
  -18490.000       0.011650      -0.011291       0.403985
  -18485.000       0.014709      -0.009575       0.407220
  -18480.000       0.019216       0.009919       0.408769
  -18475.000       0.024278       0.023114       0.408899
  -18470.000       0.029529      -0.003943       0.407702
  -18465.000       0.034595      -0.034595       0.404597
  -18460.000       0.039297      -0.004442       0.400326
  -18455.000       0.043305       0.042462       0.397770
  -18450.000       0.046410       0.012267       0.400122
  -18445.000       0.048339      -0.045584       0.407361
  -18440.000       0.049174      -0.020351       0.414873
  -18435.000       0.048681       0.042056       0.417028
  -18430.000       0.046826       0.027567       0.411293
  -18425.000       0.043608      -0.032991       0.400856
  -18420.000       0.039508      -0.027767       0.392874
  -18415.000       0.034581       0.022866       0.392934
  -18410.000       0.029018       0.023689       0.400500
  -18405.000       0.023168      -0.010134       0.409738
  -18400.000       0.017492      -0.017133       0.415198
  -18395.000       0.012715      -0.002402       0.415028
  -18390.000       0.010175       0.006982       0.410912
  -18385.000       0.011090       0.011044       0.405666
  -18380.000       0.014440       0.005101       0.400924
  -18375.000       0.018646      -0.015042       0.397698
  -18370.000       0.023088      -0.016870       0.396996
  -18365.000       0.027299       0.015596       0.399960
  -18360.000       0.031148       0.027551       0.406344
  -18355.000       0.034499      -0.012483       0.412919
  -18350.000       0.037316      -0.036096       0.415572
  -18345.000       0.039376       0.006121       0.412087
  -18340.000       0.040534       0.040394       0.404386
  -18335.000       0.040819      -0.001834       0.397735
  -18330.000       0.040214      -0.040200       0.396791
  -18325.000       0.038520       0.000524       0.401800
  -18320.000       0.035766       0.035766       0.408319
  -18315.000       0.032257       0.000442       0.411539
  -18310.000       0.028208      -0.028208       0.409889
  -18305.000       0.023806       0.001073       0.405460
  -18300.000       0.019285       0.019052       0.401890
  -18295.000       0.015427      -0.005347       0.401226
  -18290.000       0.012724      -0.010075       0.403111
  -18285.000       0.011772       0.010048       0.405785
  -18280.000       0.012680       0.002736       0.408033
  -18275.000       0.014523      -0.014522       0.409480
  -18270.000       0.016487       0.001694       0.409577
  -18265.000       0.018095       0.017852       0.407607
  -18260.000       0.019380      -0.003785       0.403330
  -18255.000       0.020088      -0.019589       0.398550
  -18250.000       0.020171       0.005085       0.396790
  -18245.000       0.019795       0.018926       0.400406
  -18240.000       0.019023      -0.006305       0.408209
  -18235.000       0.017902      -0.016569       0.415382
  -18230.000       0.016647       0.007532       0.417205
  -18225.000       0.015781       0.012915       0.412215
  -18220.000       0.015641      -0.011442       0.403128
  -18215.000       0.016617      -0.007966       0.395587
  -18210.000       0.018849       0.018203       0.393914
  -18205.000       0.022157       0.001903       0.398489
  -18200.000       0.025959      -0.025950       0.405953
  -18195.000       0.029910       0.002415       0.412226
  -18190.000       0.033749       0.033579       0.415018
  -18185.000       0.037093      -0.003576       0.413709
  -18180.000       0.039736      -0.039593       0.409131
  -18175.000       0.041375       0.002908       0.402904
  -18170.000       0.042071       0.041997       0.397597
  -18165.000       0.041576      -0.001908       0.396089
  -18160.000       0.040077      -0.040070       0.399689
  -18155.000       0.037508      -0.001260       0.406864
  -18150.000       0.034074       0.033847       0.413259
  -18145.000       0.029852       0.006580       0.414959
  -18140.000       0.025058      -0.023524       0.410811
  -18135.000       0.019785      -0.009472       0.403474
  -18130.000       0.014303       0.010905       0.398076
  -18125.000       0.009280       0.008199       0.398076
  -18120.000       0.006802       0.002370       0.403205
  -18115.000       0.009674      -0.003398       0.409583
  -18110.000       0.015403      -0.015376       0.412784
  -18105.000       0.021859      -0.006443       0.411268
  -18100.000       0.028572       0.025597       0.406113
  -18095.000       0.035218       0.019081       0.400491
  -18090.000       0.041543      -0.032928       0.397753
  -18085.000       0.047185      -0.031285       0.399322
  -18080.000       0.052082       0.036561       0.404704
  -18075.000       0.055831       0.042639       0.411218
  -18070.000       0.058434      -0.033736       0.415494
  -18065.000       0.059549      -0.051501       0.414919
  -18060.000       0.059196       0.025378       0.408965
  -18055.000       0.057363       0.053381       0.400233
  -18050.000       0.054188      -0.016954       0.393407
  -18045.000       0.049652      -0.047924       0.393153
  -18040.000       0.044065       0.008345       0.400141
  -18035.000       0.037871       0.037753       0.410567
  -18030.000       0.031216       0.002779       0.418572
  -18025.000       0.024379      -0.023135       0.419698
  -18020.000       0.018041      -0.010873       0.413767
  -18015.000       0.013535       0.005750       0.403587
  -18010.000       0.012671       0.012394       0.394628
  -18005.000       0.015787       0.010709       0.392016
  -18000.000       0.020827      -0.009697       0.396712
  -17995.000       0.026443      -0.025619       0.406042
  -17990.000       0.032205       0.001910       0.414602
  -17985.000       0.037780       0.037558       0.417865
  -17980.000       0.042932       0.010896       0.414579
  -17975.000       0.047304      -0.044063       0.406491
  -17970.000       0.050848      -0.022258       0.398463
  -17965.000       0.053464       0.046677       0.395335
  -17960.000       0.054902       0.029184       0.398813
  -17955.000       0.054939      -0.044799       0.406227
  -17950.000       0.053674      -0.033975       0.412567
  -17945.000       0.051144       0.037142       0.414283
  -17940.000       0.047218       0.034722       0.410570
  -17935.000       0.042109      -0.026966       0.403888
  -17930.000       0.036096      -0.028390       0.398196
  -17925.000       0.029581       0.017936       0.396921
  -17920.000       0.022467       0.018013       0.401171
  -17915.000       0.015186      -0.009153       0.408466
  -17910.000       0.008202      -0.005978       0.415051
  -17905.000       0.003058       0.003057       0.416995
  -17900.000       0.006288      -0.006084       0.412254
  -17895.000       0.011904      -0.001174       0.402821
  -17890.000       0.017093       0.017022       0.393643
  -17885.000       0.021516       0.002030       0.391125
  -17880.000       0.025340      -0.025176       0.397808
  -17875.000       0.028599      -0.004640       0.409642
  -17870.000       0.031041       0.030126       0.419589
  -17865.000       0.032536       0.010561       0.421679
  -17860.000       0.033301      -0.030645       0.414959
  -17855.000       0.033394      -0.014320       0.403501
  -17850.000       0.032518       0.029305       0.393919
  -17845.000       0.030728       0.012440       0.391631
  -17840.000       0.028333      -0.026508       0.396724
  -17835.000       0.025562      -0.007329       0.405641
  -17830.000       0.022351       0.021945       0.413642
  -17825.000       0.019632       0.000445       0.417397
  -17820.000       0.018298      -0.017869       0.415899
  -17815.000       0.018709       0.008632       0.409587
  -17810.000       0.020764       0.015575       0.401289
  -17805.000       0.024027      -0.018920       0.395124
  -17800.000       0.027719      -0.014341       0.394966
  -17795.000       0.030993       0.027508       0.401687
  -17790.000       0.033811       0.015221       0.411022
  -17785.000       0.035977      -0.031592       0.416906
  -17780.000       0.037303      -0.019822       0.415179
  -17775.000       0.037651       0.030618       0.406787
  -17770.000       0.037210       0.023072       0.397605
  -17765.000       0.036050      -0.027393       0.394351
  -17760.000       0.033966      -0.023471       0.399671
  -17755.000       0.031006       0.020554       0.409241
  -17750.000       0.027313       0.022321       0.416154
  -17745.000       0.022983      -0.010634       0.416117
  -17740.000       0.017882      -0.016926       0.409576
  -17735.000       0.012127       0.001696       0.401249
  -17730.000       0.006218       0.005988       0.395897
  -17725.000       0.004670       0.004621       0.395996
  -17720.000       0.010822       0.008035       0.400890
  -17715.000       0.018410      -0.008963       0.407566
  -17710.000       0.026087      -0.024380       0.413697
  -17705.000       0.033326       0.008131       0.416929
  -17700.000       0.040160       0.039755       0.415361
  -17695.000       0.046304      -0.002353       0.408679
  -17690.000       0.051315      -0.051302       0.398943
  -17685.000       0.055023      -0.003853       0.391637
  -17680.000       0.057473       0.057129       0.392260
  -17675.000       0.058598       0.009599       0.401540
  -17670.000       0.058263      -0.056364       0.413759
  -17665.000       0.056725      -0.020847       0.421011
  -17660.000       0.054158       0.047234       0.418975
  -17655.000       0.050750       0.030452       0.409123
  -17650.000       0.046477      -0.033563       0.398263
  -17645.000       0.041691      -0.032142       0.393521
  -17640.000       0.036525       0.019105       0.396997
  -17635.000       0.031409       0.029429       0.404623
  -17630.000       0.026401      -0.002467       0.410519
  -17625.000       0.022091      -0.021391       0.412199
  -17620.000       0.019466      -0.012426       0.410343
  -17615.000       0.019631       0.007484       0.407172
  -17610.000       0.022733       0.022714       0.404478
  -17605.000       0.027846       0.009840       0.402281
  -17600.000       0.033753      -0.028095       0.401154
  -17595.000       0.039819      -0.027193       0.402445
  -17590.000       0.045614       0.028897       0.406394
  -17585.000       0.050779       0.042902       0.411169
  -17580.000       0.054813      -0.023618       0.412870
  -17575.000       0.057589      -0.054294       0.408946
  -17570.000       0.058906       0.014936       0.401172
  -17565.000       0.058840       0.057721       0.395286
  -17560.000       0.057277      -0.008075       0.396731
  -17555.000       0.054488      -0.054345       0.405199
  -17550.000       0.050528      -0.001271       0.414648
  -17545.000       0.045804       0.045291       0.418321
  -17540.000       0.040320       0.011260       0.413915
  -17535.000       0.034451      -0.031512       0.404782
  -17530.000       0.028438      -0.014855       0.397121
  -17525.000       0.022624       0.017126       0.395347
  -17520.000       0.017165       0.013880       0.398871
  -17515.000       0.012624      -0.003277       0.404403
  -17510.000       0.009931      -0.009461       0.409087
  -17505.000       0.010388      -0.008643       0.412045
  -17500.000       0.013438       0.001221       0.413474
  -17495.000       0.017537       0.017098       0.412425
  -17490.000       0.021741       0.009140       0.407935
  -17485.000       0.025782      -0.021668       0.401026
  -17480.000       0.029300      -0.017961       0.395352
  -17475.000       0.032242       0.024346       0.395501
  -17470.000       0.034303       0.023674       0.402218
  -17465.000       0.035435      -0.024404       0.411051
  -17460.000       0.035535      -0.026957       0.415884
  -17455.000       0.034790       0.021603       0.413693
  -17450.000       0.033138       0.026193       0.406637
  -17445.000       0.030763      -0.019375       0.400243
  -17440.000       0.027951      -0.020707       0.399032
  -17435.000       0.025020       0.018067       0.402627
  -17430.000       0.022192       0.013860       0.407037
  -17425.000       0.019665      -0.016623       0.408777
  -17420.000       0.017938      -0.007351       0.407543
  -17415.000       0.016911       0.016298       0.405468
  -17410.000       0.016549       0.002173       0.404364
  -17405.000       0.016649      -0.016645       0.404268
  -17400.000       0.017042       0.000782       0.404164
  -17395.000       0.017368       0.017308       0.403920
  -17390.000       0.017389      -0.001600       0.404813
  -17385.000       0.017131      -0.017068       0.407539
  -17380.000       0.016430       0.000916       0.410677
  -17375.000       0.015145       0.015144       0.411153
  -17370.000       0.013218       0.000263       0.407132
  -17365.000       0.010756      -0.010755       0.400414
  -17360.000       0.007620       0.000411       0.395732
  -17355.000       0.004045       0.003812       0.397230
  -17350.000       0.002784      -0.002721       0.404488
  -17345.000       0.006934       0.005155       0.412640
  -17340.000       0.012132       0.007208       0.416437
  -17335.000       0.017529      -0.014131       0.413865
  -17330.000       0.023000      -0.014056       0.407131
  -17325.000       0.028021       0.021791       0.400507
  -17320.000       0.032466       0.020972       0.397341
  -17315.000       0.036196      -0.027002       0.398143
  -17310.000       0.039124      -0.027307       0.401388
  -17305.000       0.040988       0.027610       0.405536
  -17300.000       0.041757       0.032940       0.409568
  -17295.000       0.041735      -0.022469       0.412551
  -17290.000       0.040845      -0.036692       0.412948
  -17285.000       0.039241       0.012685       0.409586
  -17280.000       0.037027       0.036292       0.403300
  -17275.000       0.034505      -0.002439       0.397486
  -17270.000       0.031656      -0.031577       0.396340
  -17265.000       0.028689      -0.006860       0.401069
  -17260.000       0.025658       0.023020       0.408436
  -17255.000       0.022891       0.015197       0.413253
  -17250.000       0.020640      -0.010248       0.412311
  -17245.000       0.019377      -0.019166       0.406739
  -17240.000       0.019540      -0.004681       0.400856
  -17235.000       0.021534       0.017880       0.399048
  -17230.000       0.024983       0.019261       0.402175
  -17225.000       0.029328      -0.012857       0.407177
  -17220.000       0.033889      -0.032811       0.410357
  -17215.000       0.038175       0.003395       0.410021
  -17210.000       0.041934       0.041891       0.406976
  -17205.000       0.045022       0.006979       0.403258
  -17200.000       0.046960      -0.045491       0.400521
  -17195.000       0.047736      -0.015775       0.399770
  -17190.000       0.047254       0.043111       0.401395
  -17185.000       0.045798       0.022562       0.405405
  -17180.000       0.043257      -0.035008       0.410665
  -17175.000       0.039959      -0.027657       0.414470
  -17170.000       0.036079       0.021851       0.413865
  -17165.000       0.032028       0.028448       0.407789
  -17160.000       0.027980      -0.008049       0.398886
  -17155.000       0.024206      -0.024108       0.392603
  -17150.000       0.020974      -0.002982       0.393666
  -17145.000       0.018642       0.016926       0.402019
  -17140.000       0.017223       0.012095       0.412438
  -17135.000       0.016777      -0.006640       0.418709
  -17130.000       0.017205      -0.017199       0.417379
  -17125.000       0.018514      -0.005548       0.409585
  -17120.000       0.020412       0.017151       0.400115
  -17115.000       0.022699       0.015940       0.394217
  -17110.000       0.024892      -0.014704       0.394775
  -17105.000       0.026882      -0.023628       0.400613
  -17100.000       0.028492       0.010394       0.407982
  -17095.000       0.029612       0.028653       0.413117
  -17090.000       0.029815      -0.004408       0.413850
  -17085.000       0.029198      -0.029142       0.410288
  -17080.000       0.027681       0.000070       0.404299
  -17075.000       0.025390       0.025373       0.398969
  -17070.000       0.022323       0.001212       0.397379
  -17065.000       0.018755      -0.018722       0.400665
  -17060.000       0.014902      -0.000708       0.407030
  -17055.000       0.011030       0.011029       0.412445
  -17050.000       0.007481      -0.000844       0.413337
  -17045.000       0.004783      -0.004194       0.408649
  -17040.000       0.004317       0.003985       0.400835
  -17035.000       0.005667      -0.000300       0.395027
  -17030.000       0.007387      -0.007214       0.395758
  -17025.000       0.008932       0.002164       0.403303
  -17020.000       0.010019       0.009861       0.412957
  -17015.000       0.010738      -0.000652       0.418511
  -17010.000       0.011085      -0.011049       0.416312
  -17005.000       0.011093      -0.002486       0.407168
  -17000.000       0.010648       0.009965       0.396252
  -16995.000       0.009821       0.004513       0.390270
  -16990.000       0.008481      -0.006963       0.393064
  -16985.000       0.006751      -0.004868       0.402708
  -16980.000       0.004620       0.001756       0.413242
  -16975.000       0.003192       0.002819       0.419213
  -16970.000       0.004863       0.004851       0.418075
  -16965.000       0.008482       0.002803       0.410718
  -16960.000       0.012767      -0.010964       0.400772
  -16955.000       0.017220      -0.010422       0.393027
  -16950.000       0.021441       0.016015       0.391535
  -16945.000       0.025300       0.018049       0.397248
  -16940.000       0.028596      -0.018280       0.407220
  -16935.000       0.031259      -0.025981       0.416163
  -16930.000       0.032993       0.014741       0.419078
  -16925.000       0.033888       0.032055       0.413978
  -16920.000       0.033897      -0.006887       0.403345
  -16915.000       0.033323      -0.033192       0.393727
  -16910.000       0.032274      -0.001023       0.391852
  -16905.000       0.031029       0.030519       0.399155
  -16900.000       0.029670       0.010969       0.410277
  -16895.000       0.028537      -0.023202       0.417515
  -16890.000       0.027689      -0.021465       0.416241
  -16885.000       0.027254       0.011097       0.407458
  -16880.000       0.027168       0.026757       0.397199
  -16875.000       0.027457       0.001457       0.392542
  -16870.000       0.027992      -0.026879       0.396268
  -16865.000       0.029023      -0.014632       0.405416
  -16860.000       0.030572       0.021518       0.414092
  -16855.000       0.032771       0.028473       0.417655
  -16850.000       0.035425      -0.009490       0.414751
  -16845.000       0.038389      -0.038324       0.406806
  -16840.000       0.041243      -0.004700       0.397378
  -16835.000       0.043977       0.042626       0.391121
  -16830.000       0.046168       0.016285       0.391905
  -16825.000       0.047681      -0.042408       0.400359
  -16820.000       0.048194      -0.027587       0.412573
  -16815.000       0.047765       0.034256       0.421891
  -16810.000       0.046291       0.037647       0.422472
  -16805.000       0.044139      -0.018716       0.412887
  -16800.000       0.041470      -0.039997       0.397875
  -16795.000       0.038616       0.004110       0.386682
  -16790.000       0.035894       0.035820       0.387137
  -16785.000       0.033744       0.009255       0.398884
  -16780.000       0.032378      -0.027709       0.413631
  -16775.000       0.031975      -0.023947       0.422013
  -16770.000       0.032289       0.013296       0.419945
  -16765.000       0.033078       0.032674       0.409823
  -16760.000       0.034058       0.002304       0.398305
  -16755.000       0.035123      -0.033963       0.392379
  -16750.000       0.036126      -0.015276       0.394629
  -16745.000       0.037191       0.030159       0.402232
  -16740.000       0.038203       0.028037       0.410286
  -16735.000       0.039176      -0.020217       0.414802
  -16730.000       0.039978      -0.037611       0.414029
  -16725.000       0.040659       0.006762       0.408391
  -16720.000       0.040937       0.040932       0.400352
  -16715.000       0.040695       0.004499       0.394129
  -16710.000       0.039696      -0.038763       0.394192
  -16705.000       0.037830      -0.012225       0.401909
  -16700.000       0.035160       0.031427       0.413246
  -16695.000       0.031824       0.018952       0.420910
  -16690.000       0.027996      -0.018697       0.419129
  -16685.000       0.023877      -0.020908       0.407655
  -16680.000       0.020048       0.005165       0.392924
  -16675.000       0.017048       0.017042       0.385127
  -16670.000       0.015547       0.005671       0.390639
  -16665.000       0.015731      -0.011448       0.405597
  -16660.000       0.017027      -0.015267       0.419717
  -16655.000       0.018697       0.002817       0.424679
  -16650.000       0.020240       0.020147       0.418518
  -16645.000       0.021314       0.006128       0.405712
  -16640.000       0.021810      -0.019720       0.393904
  -16635.000       0.021785      -0.011674       0.389256
  -16630.000       0.021268       0.016469       0.393015
  -16625.000       0.020420       0.014987       0.401950
  -16620.000       0.019241      -0.010747       0.411459
  -16615.000       0.017809      -0.016215       0.417768
  -16610.000       0.016147       0.004191       0.418303
  -16605.000       0.014200       0.014111       0.412192
  -16600.000       0.011849      -0.000077       0.401557
  -16595.000       0.009028      -0.009021       0.392147
  -16590.000       0.005916       0.000069       0.390592
  -16585.000       0.002662       0.002472       0.398935
  -16580.000       0.002598      -0.002412       0.411743
  -16575.000       0.006179       0.004193       0.420140
  -16570.000       0.009910       0.007329       0.418294
  -16565.000       0.013393      -0.008567       0.407171
  -16560.000       0.016342      -0.012875       0.394487
  -16555.000       0.018679       0.011179       0.389710
  -16550.000       0.020140       0.016541       0.396234
  -16545.000       0.020706      -0.010509       0.408622
  -16540.000       0.020375      -0.018665       0.418032
  -16535.000       0.019330       0.004827       0.419053
  -16530.000       0.017647       0.017605       0.411949
  -16525.000       0.015630       0.002180       0.401448
  -16520.000       0.013677      -0.012662       0.393499
  -16515.000       0.012276      -0.007935       0.391857
  -16510.000       0.011794       0.005498       0.396816
  -16505.000       0.012481       0.012439       0.405830
  -16500.000       0.013979       0.003958       0.415040
  -16495.000       0.016043      -0.013078       0.420256
  -16490.000       0.018404      -0.014560       0.418259
  -16485.000       0.021013       0.008198       0.408846
  -16480.000       0.023698       0.023265       0.396097
  -16475.000       0.026647      -0.000856       0.387536
  -16470.000       0.029537      -0.029396       0.389537
  -16465.000       0.032355      -0.007425       0.401434
  -16460.000       0.034805       0.032276       0.415464
  -16455.000       0.036803       0.019234       0.422800
  -16450.000       0.038122      -0.028876       0.419488
  -16445.000       0.038675      -0.029125       0.408096
  -16440.000       0.038213       0.021859       0.396045
  -16435.000       0.036799       0.032018       0.391006
  -16430.000       0.034567      -0.013725       0.395336
  -16425.000       0.031667      -0.030640       0.404831
  -16420.000       0.028356       0.001327       0.412882
  -16415.000       0.025193       0.024595       0.415335
  -16410.000       0.022808       0.011543       0.411889
  -16405.000       0.021694      -0.013868       0.405079
  -16400.000       0.022114      -0.020744       0.398811
  -16395.000       0.023754       0.001360       0.396309
  -16390.000       0.026104       0.025645       0.399018
  -16385.000       0.028710       0.011276       0.405729
  -16380.000       0.031110      -0.025549       0.412784
  -16375.000       0.033191      -0.024032       0.416081
  -16370.000       0.034893       0.018795       0.413084
  -16365.000       0.036301       0.033483       0.404563
  -16360.000       0.037351      -0.009368       0.395087
  -16355.000       0.038046      -0.037703       0.391019
  -16350.000       0.038372       0.000967       0.395883
  -16345.000       0.038275       0.038081       0.406980
  -16340.000       0.037711       0.009180       0.417463
  -16335.000       0.036453      -0.033527       0.421112
  -16330.000       0.034454      -0.018057       0.415833
  -16325.000       0.031685       0.024611       0.404626
  -16320.000       0.028255       0.020060       0.393962
  -16315.000       0.024088      -0.014994       0.390171
  -16310.000       0.019584      -0.016933       0.394994
  -16305.000       0.015133       0.004401       0.404823
  -16300.000       0.011555       0.011501       0.413877
  -16295.000       0.009952       0.006297       0.417790
  -16290.000       0.011117      -0.003355       0.415407
  -16285.000       0.013823      -0.013775       0.408386
  -16280.000       0.016893      -0.005129       0.400379
  -16275.000       0.019647       0.017698       0.395509
  -16270.000       0.021698       0.011363       0.396083
  -16265.000       0.022939      -0.018356       0.401588
  -16260.000       0.023455      -0.015740       0.408780
  -16255.000       0.023322       0.015589       0.413568
  -16250.000       0.022665       0.018326       0.413273
  -16245.000       0.021474      -0.011056       0.408063
  -16240.000       0.020023      -0.017742       0.401220
  -16235.000       0.018327       0.007955       0.397281
  -16230.000       0.016551       0.014957       0.399039
  -16225.000       0.014634      -0.006570       0.405318
  -16220.000       0.013004      -0.011242       0.411777
  -16215.000       0.011722       0.007050       0.414124
  -16210.000       0.011075       0.007494       0.410664
  -16205.000       0.011349      -0.009904       0.403442
  -16200.000       0.012544      -0.003684       0.397010
  -16195.000       0.014295       0.014158       0.395509
  -16190.000       0.015947       0.000455       0.399987
  -16185.000       0.017508      -0.017501       0.407607
  -16180.000       0.018554       0.000775       0.414049
  -16175.000       0.018854       0.018849       0.415978
  -16170.000       0.018235       0.000001       0.412571
  -16165.000       0.016859      -0.016853       0.405686
  -16160.000       0.014697      -0.000804       0.398653
  -16155.000       0.011715       0.011664       0.394947
  -16150.000       0.008131       0.001277       0.396312
  -16145.000       0.004213      -0.003971       0.402055
  -16140.000       0.001304      -0.001244       0.409513
  -16135.000       0.005022      -0.004995       0.415034
  -16130.000       0.009416      -0.001159       0.415979
  -16125.000       0.013740       0.013252       0.411670
  -16120.000       0.017852       0.006652       0.404077
  -16115.000       0.021829      -0.019402       0.397310
  -16110.000       0.025498      -0.013646       0.395375
  -16105.000       0.028973       0.022990       0.399442
  -16100.000       0.032163       0.022017       0.406604
  -16095.000       0.035145      -0.022659       0.412155
  -16090.000       0.037583      -0.031406       0.412923
  -16085.000       0.039396       0.017872       0.409121
  -16080.000       0.040403       0.037542       0.403976
  -16075.000       0.040643      -0.011858       0.401037
  -16070.000       0.039876      -0.038959       0.401725
  -16065.000       0.037923       0.004608       0.404631
  -16060.000       0.034923       0.034919       0.407245
  -16055.000       0.031009       0.003517       0.408172
  -16050.000       0.026383      -0.025369       0.407544
  -16045.000       0.021419      -0.010391       0.406184
  -16040.000       0.017034       0.011374       0.404390
  -16035.000       0.014570       0.014135       0.402406
  -16030.000       0.015417       0.004430       0.401324
  -16025.000       0.019066      -0.014525       0.402629
  -16020.000       0.023851      -0.019864       0.406811
  -16015.000       0.028854       0.010643       0.411820
  -16010.000       0.033442       0.032755       0.413947
  -16005.000       0.037443      -0.001725       0.410751
  -16000.000       0.040684      -0.040530       0.403261
  -15995.000       0.043218      -0.008350       0.396267
  -15990.000       0.045075       0.043257       0.394916
  -15985.000       0.046306       0.017269       0.400334
  -15980.000       0.046744      -0.041153       0.408580
  -15975.000       0.046406      -0.026994       0.414263
  -15970.000       0.045420       0.033287       0.414709
  -15965.000       0.043637       0.033324       0.410902
  -15960.000       0.041008      -0.022971       0.405809
  -15955.000       0.037411      -0.032905       0.401856
  -15950.000       0.032991       0.012845       0.399652
  -15945.000       0.027675       0.026475       0.399012
  -15940.000       0.021803      -0.003501       0.400367
  -15935.000       0.015553      -0.015534       0.404519
  -15930.000       0.009933      -0.004548       0.410385
  -15925.000       0.007722       0.001541       0.414694
  -15920.000       0.011196       0.009481       0.414117
  -15915.000       0.016759       0.013262       0.408076
  -15910.000       0.022358      -0.010342       0.400246
  -15905.000       0.027300      -0.025357       0.396245
  -15900.000       0.031312       0.009463       0.399108
  -15895.000       0.034273       0.033376       0.406276
  -15890.000       0.036087      -0.005085       0.411892
  -15885.000       0.036797      -0.036756       0.412061
  -15880.000       0.036576      -0.001339       0.407481
  -15875.000       0.035454       0.035255       0.402375
  -15870.000       0.033524       0.005453       0.400724
  -15865.000       0.030863      -0.030125       0.403010
  -15860.000       0.027744      -0.007485       0.406634
  -15855.000       0.024167       0.022940       0.408818
  -15850.000       0.020312       0.006866       0.409006
  -15845.000       0.016207      -0.015422       0.408179
  -15840.000       0.012276      -0.002139       0.406969
  -15835.000       0.009349       0.009214       0.404872
  -15830.000       0.009006      -0.005844       0.401504
  -15825.000       0.011665      -0.004914       0.398662
  -15820.000       0.015759       0.015405       0.399463
  -15815.000       0.020114       0.002357       0.405287
  -15810.000       0.024105      -0.024006       0.413477
  -15805.000       0.027472      -0.002962       0.418333
  -15800.000       0.029964       0.029648       0.415733
  -15795.000       0.031346       0.005648       0.406224
  -15790.000       0.031534      -0.030938       0.395659
  -15785.000       0.030508      -0.005819       0.391365
